;INSEE_COM;NOM_COM;SUPERFICIE;POPULATION;CODE_DEPT;NOM_DEPT;CODE_REG;NOM_REG;Code_postal;Nom;Région
71;71017;BALLORE;1091;85;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71182;DRACY-LE-FORT;637;1307;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71150;CRECHES-SUR-SAONE;943;2887;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71680.0;Saône-et-Loire;Bourgogne
71;71099;CHARBONNIERES;419;359;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71260.0;Saône-et-Loire;Bourgogne
71;71252;LALHEUE;686;384;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71224;GRANDVAUX;622;79;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71430.0;Saône-et-Loire;Bourgogne
71;71199;FLAGY;843;181;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71461;SAINT-MAURICE-DES-CHAMPS;581;62;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71434;SAINT-JULIEN-DE-JONZY;2258;297;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71287;MASSILLY;554;366;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71163;CURTIL-SOUS-BUFFIERES;527;81;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71520.0;Saône-et-Loire;Bourgogne
71;71442;SAINT-LEGER-SUR-DHEUNE;1222;1555;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71510.0;Saône-et-Loire;Bourgogne
71;71046;LA BOULAYE;1387;108;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71320.0;Saône-et-Loire;Bourgogne
71;71382;SAINT-AGNAN;2600;725;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71160.0;Saône-et-Loire;Bourgogne
71;71009;ANOST;5194;699;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71550.0;Saône-et-Loire;Bourgogne
71;71396;SAINT-BONNET-EN-BRESSE;1766;472;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71310.0;Saône-et-Loire;Bourgogne
71;71411;SAINT-EUGENE;3535;157;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71320.0;Saône-et-Loire;Bourgogne
71;71330;NEUVY-GRANDCHAMP;4947;769;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71130.0;Saône-et-Loire;Bourgogne
71;71325;LA MOTTE-SAINT-JEAN;2149;1208;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71160.0;Saône-et-Loire;Bourgogne
71;71326;MOUTHIER-EN-BRESSE;3010;421;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71218;GIBLES;1960;615;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71338;OZENAY;1340;227;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71700.0;Saône-et-Loire;Bourgogne
71;71111;CHASSY;1341;333;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71130.0;Saône-et-Loire;Bourgogne
71;71546;TRAMBLY;1211;404;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71520.0;Saône-et-Loire;Bourgogne
71;71243;JOUDES;1133;401;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71480.0;Saône-et-Loire;Bourgogne
71;71008;ANGLURE-SOUS-DUN;711;173;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71170.0;Saône-et-Loire;Bourgogne
71;71576;LE VILLARS;570;266;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71700.0;Saône-et-Loire;Bourgogne
71;71208;FRONTENARD;1239;232;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71276;MARCILLY-LA-GUEURCE;1102;120;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71454;SAINT-MARTIN-DU-MONT;529;230;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71580.0;Saône-et-Loire;Bourgogne
71;71488;SAINT-VINCENT-DES-PRES;637;115;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71481;SAINT-SYMPHORIEN-D'ANCELLES;636;1089;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71570.0;Saône-et-Loire;Bourgogne
71;71332;ORMES;979;530;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71290.0;Saône-et-Loire;Bourgogne
71;71505;SAVIANGES;657;78;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71178;DOMPIERRE-LES-ORMES;3030;942;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71520.0;Saône-et-Loire;Bourgogne
71;71323;MORNAY;2018;127;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71039;BLANOT;1158;156;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71106;CHAROLLES;1997;2773;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71241;JAMBLES;830;493;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71519;SERRIGNY-EN-BRESSE;1244;194;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71310.0;Saône-et-Loire;Bourgogne
71;71010;ANTULLY;3739;825;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71400.0;Saône-et-Loire;Bourgogne
71;71259;LIGNY-EN-BRIONNAIS;1599;346;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71128;CHIDDES;754;82;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71121;LA CHAUX;1102;304;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71310.0;Saône-et-Loire;Bourgogne
71;71371;LA ROCHE-VINEUSE;1202;1473;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71494;LA SALLE;576;567;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71260.0;Saône-et-Loire;Bourgogne
71;71161;CURDIN;795;323;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71130.0;Saône-et-Loire;Bourgogne
71;71415;SAINTE-FOY;826;122;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71058;BRESSE-SUR-GROSNE;1007;196;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71312;MONTCOY;909;257;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71620.0;Saône-et-Loire;Bourgogne
71;71365;RANCY;578;541;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71290.0;Saône-et-Loire;Bourgogne
71;71249;LAIVES;1266;1003;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71288;MASSY;503;64;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71430;SAINT-JEAN-DE-VAUX;229;410;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71056;BRANGES;2471;2398;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71500.0;Saône-et-Loire;Bourgogne
71;71146;CORTAMBERT;1601;216;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71585;VIREY-LE-GRAND;1277;1286;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71530.0;Saône-et-Loire;Bourgogne
71;71184;DRACY-SAINT-LOUP;2148;607;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71400.0;Saône-et-Loire;Bourgogne
71;71062;BRION;1670;326;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71190.0;Saône-et-Loire;Bourgogne
71;71570;VERJUX;1216;523;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71590.0;Saône-et-Loire;Bourgogne
71;71155;CRONAT;6070;563;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71140.0;Saône-et-Loire;Bourgogne
71;71177;DOMMARTIN-LES-CUISEAUX;1909;797;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71480.0;Saône-et-Loire;Bourgogne
71;71317;MONTMORT;3167;212;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71320.0;Saône-et-Loire;Bourgogne
71;71101;CHARETTE-VARENNES;1639;437;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71274;MANCEY;995;386;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71586;VIRY;2020;248;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71534;LE TARTRE;385;130;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71330.0;Saône-et-Loire;Bourgogne
71;71372;ROMANECHE-THORINS;980;1929;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71570.0;Saône-et-Loire;Bourgogne
71;71036;BISSY-SOUS-UXELLES;314;71;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71466;SAINT-NIZIER-SUR-ARROUX;1022;125;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71190.0;Saône-et-Loire;Bourgogne
71;71447;SAINT-MARD-DE-VAUX;669;280;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71571;VEROSVRES;2313;443;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71493;SAISY;1718;319;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71360.0;Saône-et-Loire;Bourgogne
71;71087;CHAPAIZE;1373;136;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71508;SAVIGNY-SUR-SEILLE;1457;446;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71440.0;Saône-et-Loire;Bourgogne
71;71478;SAINT-ROMAIN-SOUS-VERSIGNY;1775;94;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71420.0;Saône-et-Loire;Bourgogne
71;71215;GERGY;3921;2568;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71590.0;Saône-et-Loire;Bourgogne
71;71351;PIERRE-DE-BRESSE;2821;1972;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71001;L'ABERGEMENT-DE-CUISERY;813;753;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71290.0;Saône-et-Loire;Bourgogne
71;71489;SAINT-VINCENT-EN-BRESSE;1585;526;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71440.0;Saône-et-Loire;Bourgogne
71;71457;SAINT-MARTIN-EN-GATINOIS;738;115;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71350.0;Saône-et-Loire;Bourgogne
71;71248;LACROST;1046;702;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71700.0;Saône-et-Loire;Bourgogne
71;71377;ROYER;598;133;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71700.0;Saône-et-Loire;Bourgogne
71;71498;SANTILLY;723;146;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71294;MERCUREY;1555;1255;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71294;MERCUREY;1555;1255;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71068;BURZY;533;69;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71072;CERSOT;604;126;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71458;SAINT-MARTIN-LA-PATROUILLE;703;60;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71445;SAINT-MARCEL;1013;5932;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71380.0;Saône-et-Loire;Bourgogne
71;71455;SAINT-MARTIN-DU-TARTRE;804;152;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71335;OUROUX-SOUS-LE-BOIS-SAINTE-MARIE;478;68;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71356;POUILLOUX;1859;1015;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71230.0;Saône-et-Loire;Bourgogne
71;71116;CHATENAY;829;162;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71253;LANS;815;894;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71380.0;Saône-et-Loire;Bourgogne
71;71102;LA CHARMEE;1420;692;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71100.0;Saône-et-Loire;Bourgogne
71;71407;SAINT-DIDIER-SUR-ARROUX;2808;241;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71190.0;Saône-et-Loire;Bourgogne
71;71040;BLANZY;4013;6481;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71450.0;Saône-et-Loire;Bourgogne
71;71165;CUSSY-EN-MORVAN;3503;455;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71550.0;Saône-et-Loire;Bourgogne
71;71238;IGUERANDE;2141;996;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71340.0;Saône-et-Loire;Bourgogne
71;71234;HUILLY-SUR-SEILLE;1226;316;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71290.0;Saône-et-Loire;Bourgogne
71;71096;LA CHAPELLE-SOUS-UCHON;1663;182;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71190.0;Saône-et-Loire;Bourgogne
71;71196;LE FAY;2082;635;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71580.0;Saône-et-Loire;Bourgogne
71;71126;CHEVAGNY-LES-CHEVRIERES;381;600;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71220;GILLY-SUR-LOIRE;2268;495;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71160.0;Saône-et-Loire;Bourgogne
71;71339;OZOLLES;2726;428;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71120.0;Saône-et-Loire;Bourgogne
71;71390;SAINT-BERAIN-SOUS-SANVIGNES;4524;1051;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71300.0;Saône-et-Loire;Bourgogne
71;71527;SOMMANT;2054;210;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71540.0;Saône-et-Loire;Bourgogne
71;71120;CHAUFFAILLES;2275;3818;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71170.0;Saône-et-Loire;Bourgogne
71;71364;LA RACINEUSE;714;165;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71310.0;Saône-et-Loire;Bourgogne
71;71331;NOCHIZE;1112;92;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71600.0;Saône-et-Loire;Bourgogne
71;71422;SAINT-GERMAIN-LES-BUXY;1338;283;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71453;SAINT-MARTIN-DU-LAC;1391;253;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71566;VERDUN-SUR-LE-DOUBS;739;1151;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71350.0;Saône-et-Loire;Bourgogne
71;71172;DETTEY;2247;92;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71190.0;Saône-et-Loire;Bourgogne
71;71446;SAINT-MARCELIN-DE-CRAY;1371;185;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71532;TAIZE;315;181;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71367;RATTE;906;388;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71500.0;Saône-et-Loire;Bourgogne
71;71360;PRISSE;1091;1881;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71389;SAINT-AUBIN-SUR-LOIRE;1097;312;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71140.0;Saône-et-Loire;Bourgogne
71;71079;CHAMPAGNAT;1326;498;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71480.0;Saône-et-Loire;Bourgogne
71;71518;SERRIERES;984;282;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71164;CURTIL-SOUS-BURNAND;839;129;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71080;CHAMPAGNY-SOUS-UXELLES;501;85;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
71;71026;BEAUMONT-SUR-GROSNE;735;337;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71027;BEAUREPAIRE-EN-BRESSE;1042;626;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71580.0;Saône-et-Loire;Bourgogne
71;71406;SAINT-DIDIER-EN-BRIONNAIS;1149;154;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71561;VAUBAN;1363;234;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71225;GRANGES;1090;523;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71390.0;Saône-et-Loire;Bourgogne
71;71486;SAINT-VALLIER;2432;8900;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71230.0;Saône-et-Loire;Bourgogne
71;71577;VILLEGAUDIN;898;204;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71620.0;Saône-et-Loire;Bourgogne
71;71237;IGORNAY;2169;533;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71540.0;Saône-et-Loire;Bourgogne
71;71166;CUZY;1802;146;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71320.0;Saône-et-Loire;Bourgogne
71;71131;CIEL;1723;798;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71350.0;Saône-et-Loire;Bourgogne
71;71456;SAINT-MARTIN-EN-BRESSE;3493;1899;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71620.0;Saône-et-Loire;Bourgogne
71;71101;CHARETTE-VARENNES;1639;437;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71270.0;Saône-et-Loire;Bourgogne
71;71420;SAINT-GERMAIN-DU-PLAIN;1957;2189;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71370.0;Saône-et-Loire;Bourgogne
71;71179;DOMPIERRE-SOUS-SANVIGNES;1364;74;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71420.0;Saône-et-Loire;Bourgogne
71;71401;SAINTE-CROIX;2125;606;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71470.0;Saône-et-Loire;Bourgogne
71;71030;BERGESSERIN;727;240;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71513;SENOZAN;485;1115;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71260.0;Saône-et-Loire;Bourgogne
71;71222;GOURDON;2552;891;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71300.0;Saône-et-Loire;Bourgogne
71;71077;CHAMBILLY;1368;500;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71580;VINCELLES;565;428;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71500.0;Saône-et-Loire;Bourgogne
71;71226;GREVILLY;264;34;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71700.0;Saône-et-Loire;Bourgogne
71;71264;LOURNAND;1116;323;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71250.0;Saône-et-Loire;Bourgogne
71;71022;BAUDEMONT;791;666;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71800.0;Saône-et-Loire;Bourgogne
71;71354;POISSON;3557;592;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71600.0;Saône-et-Loire;Bourgogne
71;71117;CHATENOY-EN-BRESSE;663;1026;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71380.0;Saône-et-Loire;Bourgogne
71;71544;TOUTENANT;1364;185;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71350.0;Saône-et-Loire;Bourgogne
71;71310;MONTCHANIN;803;5307;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71210.0;Saône-et-Loire;Bourgogne
71;71487;SAINT-VERAND;247;173;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71570.0;Saône-et-Loire;Bourgogne
71;71366;RATENELLE;810;381;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71290.0;Saône-et-Loire;Bourgogne
71;71127;CHEVAGNY-SUR-GUYE;642;79;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71403;SAINT-DENIS-DE-VAUX;373;285;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71640.0;Saône-et-Loire;Bourgogne
71;71109;CHASSEY-LE-CAMP;859;325;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71150.0;Saône-et-Loire;Bourgogne
71;71012;ARTAIX;2129;354;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71110.0;Saône-et-Loire;Bourgogne
71;71078;CHAMILLY;468;129;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71510.0;Saône-et-Loire;Bourgogne
71;71567;VERGISSON;580;237;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71960.0;Saône-et-Loire;Bourgogne
71;71416;SAINT-GENGOUX-DE-SCISSE;1103;595;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71260.0;Saône-et-Loire;Bourgogne
71;71320;MONT-SAINT-VINCENT;1362;335;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71300.0;Saône-et-Loire;Bourgogne
71;71380;SAILLENARD;1775;752;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71580.0;Saône-et-Loire;Bourgogne
71;71231;LA GUICHE;2762;610;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71220.0;Saône-et-Loire;Bourgogne
71;71284;MARTAILLY-LES-BRANCION;885;123;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71700.0;Saône-et-Loire;Bourgogne
71;71384;SAINT-AMBREUIL;1830;539;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71240.0;Saône-et-Loire;Bourgogne
71;71486;SAINT-VALLIER;2432;8900;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71230.0;Saône-et-Loire;Bourgogne
71;71523;SIMARD;2220;1187;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71330.0;Saône-et-Loire;Bourgogne
71;71042;BONNAY;1206;317;71;SAONE-ET-LOIRE;27;BOURGOGNE-FRANCHE-COMTE;71460.0;Saône-et-Loire;Bourgogne
